HOUSEHOLD	PERSON	TRIP	LEG	MODE	EVENT	SCHEDULE	ACTUAL	LINK	OFFSET
35154	1	1	2	0	2	766	9185	-12	500
5550	1	1	2	0	2	655	8876	199	500
38324	1	1	2	0	2	733	8707	178	500
25462	1	1	2	0	2	333	9957	93	500
421	1	1	2	0	2	478	8752	174	500
7611	1	1	2	0	2	578	8118	186	500
33921	1	1	2	0	2	611	7386	178	500
55587	1	1	2	0	2	433	10058	-118	500
57728	1	1	2	0	2	466	7687	189	500
17820	1	1	2	0	2	455	7107	-152	500
19335	1	1	2	0	2	467	7101	-57	500
37512	1	1	2	0	2	544	6921	178	500
18460	1	1	2	0	2	411	8354	208	500
40661	1	1	2	0	2	522	7307	175	500
33986	1	1	2	0	2	344	7089	-175	500
59712	1	1	2	0	2	488	9553	174	500
35949	1	1	2	0	2	555	8170	175	500
16753	1	1	2	0	2	611	11014	203	500
9481	1	1	2	0	2	578	8276	198	500
20815	1	1	2	0	2	411	8990	184	500
11093	1	1	2	0	2	400	7150	182	500
48101	1	1	2	0	2	556	9615	197	500
13997	1	1	2	0	2	355	8095	-175	500
23711	1	1	2	0	2	678	7962	-190	500
56224	1	1	2	0	2	356	7672	204	500
32583	1	1	2	0	2	589	7398	178	500
52446	1	1	2	0	2	422	7383	-191	500
36658	1	1	2	0	2	444	9143	-212	500
32142	1	1	2	0	2	455	7826	-165	500
15266	1	1	2	0	2	578	7157	72	500
29259	1	1	2	0	2	578	7003	-71	500
18361	1	1	2	0	2	333	7057	186	500
59983	1	1	2	0	2	422	7908	180	500
56410	1	1	2	0	2	811	8965	208	500
23498	1	1	2	0	2	500	7253	176	500
44781	1	1	2	0	2	866	10865	-190	500
44854	1	1	2	0	2	578	10437	-195	500
30646	1	1	2	0	2	578	8982	-197	500
21341	1	1	2	0	2	722	10688	203	500
32258	1	1	2	0	2	411	8128	-175	500
24914	1	1	2	0	2	555	7732	188	500
39682	1	1	2	0	2	711	7520	-165	500
2466	1	1	2	0	2	533	7857	-191	500
15804	1	1	2	0	2	578	6953	73	500
53355	1	1	2	0	2	400	9329	-67	500
31040	1	1	2	0	2	555	8993	-15	500
32643	1	1	2	0	2	311	7381	175	500
59565	1	1	2	0	2	622	7082	94	500
55281	1	1	2	0	2	466	8352	-5	500
33572	1	1	2	0	2	600	9077	209	500
7622	1	1	2	0	2	711	8701	182	500
10366	1	1	2	0	2	467	7658	-214	500
36488	1	1	2	0	2	400	7765	175	500
45150	1	1	2	0	2	333	7150	182	500
52450	1	1	2	0	2	689	6913	141	500
33070	1	1	2	0	2	845	8262	-12	500
5260	1	1	2	0	2	533	10538	-195	500
3748	1	1	2	0	2	478	8337	208	500
53642	1	1	2	0	2	667	7331	31	500
3480	1	1	2	0	2	411	8379	182	500
48493	1	1	2	0	2	422	8208	-191	500
6633	1	1	2	0	2	644	8335	166	500
24255	1	1	2	0	2	623	8330	201	500
16405	1	1	2	0	2	544	7182	177	500
24801	1	1	2	0	2	489	7337	180	500
47599	1	1	2	0	2	522	7155	176	500
45737	1	1	2	0	2	322	7389	-175	500
59327	1	1	2	0	2	733	7247	60	500
57492	1	1	2	0	2	455	7495	-175	500
25429	1	1	2	0	2	267	7047	196	500
39284	1	1	2	0	2	366	7117	187	500
20407	1	1	2	0	2	633	8102	-74	500
11053	1	1	2	0	2	267	7735	-194	500
44557	1	1	2	0	2	644	9391	210	500
34901	1	1	2	0	2	344	7200	174	500
43075	1	1	2	0	2	411	7731	-175	500
51681	1	1	2	0	2	289	7542	-194	500
2583	1	1	2	0	2	433	7292	187	500
47590	1	1	2	0	2	278	7090	174	500
41364	1	1	2	0	2	289	10594	-104	500
464	1	1	2	0	2	533	7994	186	500
8403	1	1	2	0	2	389	7560	-175	500
33899	1	1	2	0	2	600	7110	-71	500
15902	1	1	2	0	2	578	9764	-195	500
26256	1	1	2	0	2	256	8847	205	500
40562	1	1	2	0	2	600	7908	-86	500
5899	1	1	2	0	2	422	10101	195	500
57712	1	1	2	0	2	278	9581	-101	500
39154	1	1	2	0	2	600	8205	200	500
576	1	1	2	0	2	400	7718	200	500
15415	1	1	2	0	2	511	7441	176	500
13660	1	1	2	0	2	544	7833	187	500
58117	1	1	2	0	2	600	10673	-195	500
58612	1	1	2	0	2	644	8062	-25	500
8685	1	1	2	0	2	533	7238	-151	500
11449	1	1	2	0	2	700	8876	-172	500
40953	1	1	2	0	2	789	8692	-170	500
26660	1	1	2	0	2	455	9985	185	500
19797	1	1	2	0	2	500	9607	195	500
34124	1	1	2	0	2	689	8000	200	500
17062	1	1	2	0	2	511	7669	189	500
14397	1	1	2	0	2	344	7127	-175	500
5806	1	1	2	0	2	356	8819	-194	500
4008	1	1	2	0	2	544	7441	187	500
34850	1	1	2	0	2	445	7294	186	500
2557	1	1	2	0	2	455	9643	205	500
21923	1	1	2	0	2	422	8957	195	500
11793	1	1	2	0	2	544	7668	181	500
34051	1	1	2	0	2	600	7599	189	500
4059	1	1	2	0	2	411	7710	-212	500
2370	1	1	2	0	2	256	8842	205	500
41294	1	1	2	0	2	711	8859	-14	500
19054	1	1	2	0	2	678	8784	187	500
192	1	1	2	0	2	600	8582	210	500
29848	1	1	2	0	2	711	9718	185	500
16369	1	1	2	0	2	822	8725	-14	500
41768	1	1	2	0	2	511	7585	186	500
20488	1	1	2	0	2	666	8804	-1	500
38999	1	1	2	0	2	489	7943	199	500
13126	1	1	2	0	2	666	8046	-96	500
46923	1	1	2	0	2	600	7295	164	500
37995	1	1	2	0	2	533	6948	199	500
1013	1	1	2	0	2	733	8024	-85	500
51232	1	1	2	0	2	533	7936	199	500
17122	1	1	2	0	2	366	9110	-100	500
38309	1	1	2	0	2	400	8688	90	500
33952	1	1	2	0	2	555	7886	201	500
12575	1	1	2	0	2	455	7716	-174	500
24618	1	1	2	0	2	667	7710	179	500
12674	1	1	2	0	2	433	7701	201	500
14935	1	1	2	0	2	588	7273	-82	500
57075	1	1	2	0	2	933	7584	10	500
51498	1	1	2	0	2	633	11363	48	500
44667	1	1	2	0	2	578	10247	185	500
11500	1	1	2	0	2	622	7570	-189	500
35181	1	1	2	0	2	733	9500	199	500
40065	1	1	2	0	2	600	7839	-190	500
20994	1	1	2	0	2	322	7172	-175	500
22431	1	1	2	0	2	233	7610	184	500
15190	1	1	2	0	2	600	7443	178	500
6894	1	1	2	0	2	178	7149	185	500
12635	1	1	2	0	2	555	7011	209	500
40305	1	1	2	0	2	533	8842	7	500
3482	1	1	2	0	2	455	7849	-191	500
41754	1	1	2	0	2	488	7251	-169	500
41479	1	1	2	0	2	800	9986	199	500
45326	1	1	2	0	2	578	7758	-192	500
41677	1	1	2	0	2	478	7052	209	500
48534	1	1	2	0	2	533	9065	209	500
53550	1	1	2	0	2	333	8487	153	500
24270	1	1	2	0	2	322	7637	203	500
15034	1	1	2	0	2	533	8415	-86	500
17319	1	1	2	0	2	622	7955	200	500
59380	1	1	2	0	2	400	7259	-158	500
19987	1	1	2	0	2	533	9808	185	500
52125	1	1	2	0	2	445	7923	-193	500
39901	1	1	2	0	2	289	10568	-104	500
42671	1	1	2	0	2	533	9787	185	500
38188	1	1	2	0	2	489	7937	199	500
53649	1	1	2	0	2	244	7126	-164	500
41513	1	1	2	0	2	511	7124	154	500
45055	1	1	2	0	2	656	8075	200	500
57129	1	1	2	0	2	589	7807	202	500
55282	1	1	2	0	2	289	7773	180	500
4897	1	1	2	0	2	422	7296	188	500
33364	1	1	2	0	2	400	7638	186	500
19512	1	1	2	0	2	411	7717	202	500
50773	1	1	2	0	2	466	7703	182	500
9595	1	1	2	0	2	733	8554	-14	500
32343	1	1	2	0	2	378	8105	69	500
43610	1	1	2	0	2	378	7936	-194	500
35370	1	1	2	0	2	555	6961	199	500
51216	1	1	2	0	2	466	8645	-5	500
36723	1	1	2	0	2	555	8115	198	500
49445	1	1	2	0	2	533	7916	199	500
50943	1	1	2	0	2	466	8346	-99	500
4297	1	1	2	0	2	444	7761	178	500
51919	1	1	2	0	2	289	7733	-193	500
18205	1	1	2	0	2	555	8486	-4	500
10824	1	1	2	0	2	411	8369	208	500
37262	1	1	2	0	2	445	8341	186	500
32922	1	1	2	0	2	267	7116	182	500
13281	1	1	2	0	2	467	7325	178	500
23323	1	1	2	0	2	622	8991	198	500
29356	1	1	2	0	2	466	8862	-99	500
27719	1	1	2	0	2	411	7564	-191	500
37106	1	1	2	0	2	611	7044	-62	500
33717	1	1	2	0	2	589	8862	163	500
9073	1	1	2	0	2	522	8795	176	500
48962	1	1	2	0	2	533	8592	198	500
46791	1	1	2	0	2	822	8316	7	500
8475	1	1	2	0	2	667	7567	-5	500
48394	1	1	2	0	2	300	6944	-173	500
7332	1	1	2	0	2	511	9601	185	500
28493	1	1	2	0	2	400	7845	204	500
38776	1	1	2	0	2	455	7062	163	500
9256	1	1	2	0	2	522	10666	203	500
34619	1	1	2	0	2	489	9501	186	500
8223	1	1	2	0	2	478	7845	-211	500
21120	1	1	2	0	2	533	8350	198	500
11705	1	1	2	0	2	533	7877	-191	500
42010	1	1	2	0	2	467	7667	-193	500
24014	1	1	2	0	2	478	8965	203	500
37468	1	1	2	0	2	578	7630	192	500
28921	1	1	2	0	2	667	10046	199	500
24851	1	1	2	0	2	378	8048	185	500
52461	1	1	2	0	2	466	8247	198	500
55551	1	1	2	0	2	400	7589	-120	500
5246	1	1	2	0	2	444	7144	162	500
36934	1	1	2	0	2	356	7410	-192	500
55650	1	1	2	0	2	800	8816	-1	500
24682	1	1	2	0	2	366	7227	187	500
44379	1	1	2	0	2	467	6979	-164	500
35751	1	1	2	0	2	611	8726	-174	500
4263	1	1	2	0	2	600	7745	-64	500
21445	1	1	2	0	2	366	7174	187	500
48444	1	1	2	0	2	522	9392	-175	500
51707	1	1	2	0	2	522	8361	163	500
51423	1	1	2	0	2	566	7973	-75	500
43012	1	1	2	0	2	500	8445	163	500
16693	1	1	2	0	2	500	7600	187	500
23168	1	1	2	0	2	689	7413	-190	500
37889	1	1	2	0	2	489	7136	162	500
3217	1	1	2	0	2	366	7247	187	500
7937	1	1	2	0	2	500	8043	202	500
33550	1	1	2	0	2	455	8223	163	500
14789	1	1	2	0	2	389	7644	-192	500
53318	1	1	2	0	2	644	7554	218	500
13161	1	1	2	0	2	533	8174	-191	500
39359	1	1	2	0	2	600	9638	198	500
51242	1	1	2	0	2	511	7851	176	500
35188	1	1	2	0	2	589	8588	163	500
4909	1	1	2	0	2	689	8343	73	500
22928	1	1	2	0	2	622	8059	-85	500
17691	1	1	2	0	2	478	7007	177	500
7441	1	1	2	0	2	711	10749	-212	500
36537	1	1	2	0	2	433	9324	206	500
24086	1	1	2	0	2	289	8628	195	500
52488	1	1	2	0	2	556	9263	-193	500
38543	1	1	2	0	2	600	7766	200	500
6494	1	1	2	0	2	767	7197	-63	500
21879	1	1	2	0	2	289	8546	-194	500
9353	1	1	2	0	2	511	7870	-175	500
46034	1	1	2	0	2	578	7600	-201	500
20358	1	1	2	0	2	444	7223	-71	500
16036	1	1	2	0	2	233	8403	-194	500
1695	1	1	2	0	2	667	10562	185	500
42568	1	1	2	0	2	500	10232	-194	500
11386	1	1	2	0	2	378	7774	-212	500
20232	1	1	2	0	2	466	9457	185	500
45924	1	1	2	0	2	466	8823	219	500
33734	1	1	2	0	2	378	8433	186	500
26529	1	1	2	0	2	511	8971	187	500
19956	1	1	2	0	2	322	8258	186	500
43158	1	1	2	0	2	623	10455	204	500
22087	1	1	2	0	2	533	8131	-88	500
1017	1	1	2	0	2	667	9825	197	500
58870	1	1	2	0	2	444	9449	-168	500
37120	1	1	2	0	2	589	9285	-175	500
13875	1	1	2	0	2	489	7845	-191	500
46043	1	1	2	0	2	444	9415	-195	500
53191	1	1	2	0	2	511	7792	-158	500
22892	1	1	2	0	2	411	9259	185	500
21105	1	1	2	0	2	511	7276	53	500
13643	1	1	2	0	2	411	8898	185	500
47934	1	1	2	0	2	356	8714	195	500
17412	1	1	2	0	2	911	8197	-12	500
29664	1	1	2	0	2	589	7226	142	500
44569	1	1	2	0	2	389	8762	186	500
5228	1	1	2	0	2	544	7822	-211	500
6177	1	1	2	0	2	677	7168	-63	500
13958	1	1	2	0	2	600	7967	-86	500
10497	1	1	2	0	2	522	7724	202	500
17569	1	1	2	0	2	533	10261	206	500
5741	1	1	2	0	2	400	7503	-192	500
45214	1	1	2	0	2	466	10737	9	500
15726	1	1	2	0	2	756	9763	199	500
38284	1	1	2	0	2	455	8127	164	500
24316	1	1	2	0	2	144	7048	185	500
59660	1	1	2	0	2	622	8039	200	500
35969	1	1	2	0	2	645	7572	-75	500
52722	1	1	2	0	2	544	7937	-211	500
36325	1	1	2	0	2	533	7478	-79	500
23794	1	1	2	0	2	522	6995	165	500
53816	1	1	2	0	2	522	9801	-195	500
14294	1	1	2	0	2	555	8604	210	500
26412	1	1	2	0	2	834	7313	145	500
47702	1	1	2	0	2	233	7738	184	500
8153	1	1	2	0	2	422	8885	-196	500
41309	1	1	2	0	2	478	8792	-175	500
39407	1	1	2	0	2	622	8236	199	500
1922	1	1	2	0	2	800	7947	157	500
33779	1	1	2	0	2	822	11007	-193	500
11937	1	1	2	0	2	533	7661	201	500
46765	1	1	2	0	2	533	7657	-190	500
57642	1	1	2	0	2	978	7900	220	500
20510	1	1	2	0	2	300	7483	204	500
52615	1	1	2	0	2	478	7290	-40	500
48538	1	1	2	0	2	544	7217	178	500
27486	1	1	2	0	2	578	7006	73	500
47645	1	1	2	0	2	622	9627	185	500
1680	1	1	2	0	2	533	8574	164	500
16862	1	1	2	0	2	411	7734	-192	500
33087	1	1	2	0	2	400	7589	176	500
26946	1	1	2	0	2	533	9462	185	500
47598	1	1	2	0	2	533	9204	219	500
57829	1	1	2	0	2	622	8127	45	500
29312	1	1	2	0	2	811	9893	178	500
25360	1	1	2	0	2	422	8219	-175	500
4188	1	1	2	0	2	400	7954	-193	500
42698	1	1	2	0	2	567	11090	207	500
32264	1	1	2	0	2	656	8307	73	500
55443	1	1	2	0	2	389	7538	-169	500
16300	1	1	2	0	2	389	9754	203	500
31023	1	1	2	0	2	367	7422	-58	500
5851	1	1	2	0	2	356	7078	180	500
59092	1	1	2	0	2	178	8087	184	500
34992	1	1	2	0	2	766	8208	-1	500
26957	1	1	2	0	2	322	7944	202	500
4024	1	1	2	0	2	544	9000	186	500
53913	1	1	2	0	2	500	7966	188	500
7444	1	1	2	0	2	411	7553	203	500
40364	1	1	2	0	2	678	7339	178	500
24932	1	1	2	0	2	456	7294	-58	500
50804	1	1	2	0	2	578	8057	6	500
38515	1	1	2	0	2	478	7981	202	500
7947	1	1	2	0	2	588	9960	208	500
48997	1	1	2	0	2	622	9579	198	500
17434	1	1	2	0	2	600	8146	201	500
53319	1	1	2	0	2	533	7701	-191	500
12670	1	1	2	0	2	455	9208	6	500
26429	1	1	2	0	2	411	9135	185	500
22670	1	1	2	0	2	600	7842	188	500
29141	1	1	2	0	2	355	7601	202	500
40573	1	1	2	0	2	611	10026	197	500
12276	1	1	2	0	2	578	8257	-5	500
7091	1	1	2	0	2	478	8121	175	500
40762	1	1	2	0	2	489	7521	188	500
2580	1	1	2	0	2	533	7500	154	500
30981	1	1	2	0	2	367	8790	186	500
15133	1	1	2	0	2	755	9457	-23	500
14254	1	1	2	0	2	533	9175	182	500
26281	1	1	2	0	2	544	8854	203	500
12197	1	1	2	0	2	289	7771	-193	500
48604	1	1	2	0	2	533	7383	73	500
21286	1	1	2	0	2	400	8583	-196	500
52124	1	1	2	0	2	378	8113	-68	500
7767	1	1	2	0	2	322	7430	202	500
7573	1	1	2	0	2	611	10473	184	500
49115	1	1	2	0	2	578	10327	196	500
36205	1	1	2	0	2	366	7287	-174	500
9153	1	1	2	0	2	444	9324	-195	500
19858	1	1	2	0	2	544	8850	197	500
51535	1	1	2	0	2	622	8739	-15	500
32318	1	1	2	0	2	333	7557	182	500
44272	1	1	2	0	2	533	9102	185	500
51552	1	1	2	0	2	466	7794	-191	500
49509	1	1	2	0	2	311	7675	202	500
33787	1	1	2	0	2	355	7571	202	500
14229	1	1	2	0	2	533	9316	-195	500
32614	1	1	2	0	2	433	7466	164	500
23339	1	1	2	0	2	356	8550	-193	500
12900	1	1	2	0	2	533	7984	-78	500
50457	1	1	2	0	2	845	7701	-83	500
38239	1	1	2	0	2	733	7055	72	500
48300	1	1	2	0	2	400	7659	187	500
28242	1	1	2	0	2	578	7597	200	500
56377	1	1	2	0	2	500	9382	-170	500
25109	1	1	2	0	2	600	8369	-2	500
53606	1	1	2	0	2	622	8032	196	500
24039	1	1	2	0	2	322	7729	-58	500
48369	1	1	2	0	2	511	8365	198	500
16143	1	1	2	0	2	533	8036	199	500
39926	1	1	2	0	2	511	7747	164	500
49021	1	1	2	0	2	455	8082	-79	500
29821	1	1	2	0	2	555	7746	164	500
7366	1	1	2	0	2	588	7051	72	500
45537	1	1	2	0	2	511	7262	-71	500
11811	1	1	2	0	2	611	10851	203	500
39285	1	1	2	0	2	511	7896	153	500
17625	1	1	2	0	2	366	7633	183	500
50698	1	1	2	0	2	278	9717	205	500
56299	1	1	2	0	2	722	9652	-33	500
13347	1	1	2	0	2	478	7790	-79	500
53919	1	1	2	0	2	445	7276	-132	500
25131	1	1	2	0	2	455	8451	-77	500
39155	1	1	2	0	2	756	11334	204	500
6966	1	1	2	0	2	800	8825	-11	500
12887	1	1	2	0	2	611	8528	177	500
49373	1	1	2	0	2	556	7817	-191	500
21413	1	1	2	0	2	289	8684	-194	500
55553	1	1	2	0	2	711	8482	-1	500
23194	1	1	2	0	2	644	7884	164	500
25650	1	1	2	0	2	511	7596	-165	500
41305	1	1	2	0	2	578	10279	204	500
3510	1	1	2	0	2	533	7861	200	500
28818	1	1	2	0	2	366	7757	-68	500
6661	1	1	2	0	2	467	8972	183	500
22179	1	1	2	0	2	578	8748	164	500
17823	1	1	2	0	2	689	7829	-85	500
59740	1	1	2	0	2	467	10263	204	500
2614	1	1	2	0	2	489	8024	200	500
38265	1	1	2	0	2	467	7109	154	500
56931	1	1	2	0	2	633	7124	142	500
5123	1	1	2	0	2	433	9654	-193	500
44331	1	1	2	0	2	478	10778	219	500
12106	1	1	2	0	2	356	9674	204	500
6854	1	1	2	0	2	489	9068	196	500
4055	1	1	2	0	2	422	7843	200	500
45260	1	1	2	0	2	867	9466	-190	500
40035	1	1	2	0	2	356	8916	-194	500
10574	1	1	2	0	2	444	7863	203	500
54673	1	1	2	0	2	600	7750	-117	500
34157	1	1	2	0	2	756	7189	-168	500
43742	1	1	2	0	2	356	9815	206	500
892	1	1	2	0	2	511	7848	189	500
15610	1	1	2	0	2	600	7865	182	500
13857	1	1	2	0	2	666	11064	203	500
22145	1	1	2	0	2	533	7755	-76	500
8901	1	1	2	0	2	533	7562	-152	500
47063	1	1	2	0	2	533	9197	200	500
48446	1	1	2	0	2	522	8010	189	500
5024	1	1	2	0	2	466	8922	185	500
42505	1	1	2	0	2	422	8991	183	500
43757	1	1	2	0	2	566	10919	204	500
49440	1	1	2	0	2	455	8154	-164	500
27394	1	1	2	0	2	689	7118	156	500
57887	1	1	2	0	2	555	7888	-214	500
42761	1	1	2	0	2	655	9139	176	500
13561	1	1	2	0	2	489	8862	-195	500
2571	1	1	2	0	2	567	8041	189	500
55974	1	1	2	0	2	578	8327	206	500
86	1	1	2	0	2	455	7249	163	500
40134	1	1	2	0	2	644	8235	7	500
12691	1	1	2	0	2	478	8808	184	500
41722	1	1	2	0	2	478	8688	-172	500
29932	1	1	2	0	2	734	8367	162	500
43383	1	1	2	0	2	400	7567	202	500
24661	1	1	2	0	2	600	9145	201	500
10915	1	1	2	0	2	600	8258	-4	500
5481	1	1	2	0	2	511	7338	53	500
22565	1	1	2	0	2	144	7379	184	500
1020	1	1	2	0	2	822	8921	-12	500
43890	1	1	2	0	2	533	7762	-190	500
41346	1	1	2	0	2	533	9118	209	500
11953	1	1	2	0	2	666	7917	-85	500
52209	1	1	2	0	2	522	7641	182	500
37847	1	1	2	0	2	378	8173	186	500
32065	1	1	2	0	2	500	8077	163	500
45789	1	1	2	0	2	555	7826	164	500
29183	1	1	2	0	2	411	7139	178	500
37166	1	1	2	0	2	455	7824	202	500
43835	1	1	2	0	2	466	7505	-212	500
54929	1	1	2	0	2	400	7158	144	500
9252	1	1	2	0	2	466	7407	179	500
36152	1	1	2	0	2	544	7750	200	500
53514	1	1	2	0	2	333	7646	182	500
56337	1	1	2	0	2	500	8392	-35	500
59141	1	1	2	0	2	456	7877	-151	500
8563	1	1	2	0	2	356	7768	-191	500
41634	1	1	2	0	2	500	9786	209	500
58742	1	1	2	0	2	622	11405	209	500
2665	1	1	2	0	2	800	8444	-14	500
55980	1	1	2	0	2	678	7446	208	500
4441	1	1	2	0	2	366	7302	163	500
35666	1	1	2	0	2	600	9798	196	500
8867	1	1	2	0	2	344	8552	205	500
36546	1	1	2	0	2	556	7722	-192	500
36242	1	1	2	0	2	322	7466	205	500
26949	1	1	2	0	2	533	9190	209	500
1880	1	1	2	0	2	589	8755	-96	500
35411	1	1	2	0	2	489	8063	199	500
38045	1	1	2	0	2	378	7494	182	500
31449	1	1	2	0	2	733	7219	144	500
40919	1	1	2	0	2	467	10913	217	500
6381	1	1	2	0	2	544	7818	-172	500
8690	1	1	2	0	2	456	7622	175	500
5311	1	1	2	0	2	677	10945	203	500
17818	1	1	2	0	2	411	9786	205	500
54099	1	1	2	0	2	489	9148	199	500
28258	1	1	2	0	2	467	9064	-195	500
2004	1	1	2	0	2	711	8526	3	500
35032	1	1	2	0	2	822	8440	-14	500
45831	1	1	2	0	2	455	8694	-175	500
38360	1	1	2	0	2	778	7208	73	500
49980	1	1	2	0	2	622	10867	195	500
39722	1	1	2	0	2	533	9426	209	500
13214	1	1	2	0	2	611	8337	-192	500
47563	1	1	2	0	2	644	8295	-96	500
33529	1	1	2	0	2	478	7794	-212	500
39878	1	1	2	0	2	455	7764	202	500
59019	1	1	2	0	2	566	8947	-34	500
44579	1	1	2	0	2	700	8530	-4	500
55888	1	1	2	0	2	389	7797	205	500
425	1	1	2	0	2	600	7102	63	500
48271	1	1	2	0	2	600	9987	199	500
38417	1	1	2	0	2	444	7950	-175	500
22015	1	1	2	0	2	700	7939	-74	500
8089	1	1	2	0	2	766	8196	-1	500
26877	1	1	2	0	2	689	7764	178	500
2649	1	1	2	0	2	267	7612	204	500
57473	1	1	2	0	2	311	8020	163	500
36092	1	1	2	0	2	578	7540	-53	500
6243	1	1	2	0	2	322	7171	175	500
20610	1	1	2	0	2	578	10759	-215	500
7335	1	1	2	0	2	422	7512	-191	500
54637	1	1	2	0	2	389	10972	-214	500
11020	1	1	2	0	2	533	7815	201	500
2793	1	1	2	0	2	667	10594	-213	500
7606	1	1	2	0	2	522	8432	163	500
17039	1	1	2	0	2	445	7902	175	500
40085	1	1	2	0	2	356	8614	-193	500
44475	1	1	2	0	2	955	8314	-12	500
17785	1	1	2	0	2	400	7412	204	500
3753	1	1	2	0	2	666	8048	-74	500
10747	1	1	2	0	2	289	7705	-194	500
18572	1	1	2	0	2	433	7605	175	500
49247	1	1	2	0	2	534	9960	204	500
27118	1	1	2	0	2	733	10405	-35	500
56445	1	1	2	0	2	955	7310	-20	500
3605	1	1	2	0	2	366	9923	-110	500
28024	1	1	2	0	2	333	8787	204	500
25200	1	1	2	0	2	389	7648	185	500
378	1	1	2	0	2	644	7084	73	500
11427	1	1	2	0	2	822	10717	-191	500
56158	1	1	2	0	2	466	9897	216	500
2408	1	1	2	0	2	511	7728	-192	500
26560	1	1	2	0	2	422	9722	208	500
58950	1	1	2	0	2	689	10564	-194	500
8806	1	1	2	0	2	422	8408	-191	500
51554	1	1	2	0	2	600	8096	-74	500
38003	1	1	2	0	2	511	7970	200	500
46391	1	1	2	0	2	689	11158	-194	500
2736	1	1	2	0	2	644	8251	165	500
40315	1	1	2	0	2	677	7845	-170	500
7394	1	1	2	0	2	555	7082	72	500
47079	1	1	2	0	2	200	8787	69	500
42157	1	1	2	0	2	522	8282	175	500
49221	1	1	2	0	2	555	8052	-64	500
1367	1	1	2	0	2	344	8013	-79	500
4523	1	1	2	0	2	533	7808	-77	500
8815	1	1	2	0	2	533	7657	200	500
16787	1	1	2	0	2	467	7580	-214	500
25139	1	1	2	0	2	289	8720	-194	500
22712	1	1	2	0	2	156	10005	-89	500
58083	1	1	2	0	2	911	8031	-32	500
21123	1	1	2	0	2	533	10408	185	500
41366	1	1	2	0	2	489	9786	183	500
36682	1	1	2	0	2	911	9028	-12	500
3890	1	1	2	0	2	411	8489	-212	500
43900	1	1	2	0	2	322	8370	185	500
997	1	1	2	0	2	455	7850	163	500
20993	1	1	2	0	2	289	8785	195	500
51219	1	1	2	0	2	578	9291	210	500
15545	1	1	2	0	2	400	8993	196	500
16711	1	1	2	0	2	422	9565	185	500
34931	1	1	2	0	2	533	7750	-211	500
46837	1	1	2	0	2	511	7764	-212	500
29242	1	1	2	0	2	655	9595	186	500
48201	1	1	2	0	2	400	8807	-194	500
55166	1	1	2	0	2	511	7801	179	500
3396	1	1	2	0	2	389	7673	201	500
20592	1	1	2	0	2	400	7672	-215	500
20858	1	1	2	0	2	411	9182	185	500
20626	1	1	2	0	2	733	10596	185	500
26571	1	1	2	0	2	644	9843	186	500
30984	1	1	2	0	2	600	7767	-75	500
37726	1	1	2	0	2	422	8880	-193	500
59571	1	1	2	0	2	511	8122	179	500
18180	1	1	2	0	2	622	7901	87	500
27718	1	1	2	0	2	500	7822	200	500
12734	1	1	2	0	2	356	9700	204	500
18525	1	1	2	0	2	289	7715	183	500
2194	1	1	2	0	2	711	8308	-1	500
5196	1	1	2	0	2	667	9529	203	500
17557	1	1	2	0	2	678	7972	178	500
28123	1	1	2	0	2	500	7731	200	500
8374	1	1	2	0	2	400	7923	201	500
55061	1	1	2	0	2	511	7909	-130	500
7974	1	1	2	0	2	366	7825	185	500
31137	1	1	2	0	2	422	7505	-190	500
51452	1	1	2	0	2	367	7319	176	500
12607	1	1	2	0	2	489	8433	-75	500
50203	1	1	2	0	2	400	7607	-79	500
52608	1	1	2	0	2	322	7585	-131	500
50620	1	1	2	0	2	511	7374	153	500
51739	1	1	2	0	2	467	9885	209	500
12366	1	1	2	0	2	445	8727	-203	500
52081	1	1	2	0	2	411	8106	-79	500
34007	1	1	2	0	2	478	7310	-173	500
44726	1	1	2	0	2	633	8905	187	500
52634	1	1	2	0	2	467	8706	-195	500
16054	1	1	2	0	2	622	8660	-4	500
8370	1	1	2	0	2	933	8270	-11	500
15189	1	1	2	0	2	411	8220	-173	500
32980	1	1	2	0	2	623	7537	-53	500
7920	1	1	2	0	2	500	8738	163	500
13872	1	1	2	0	2	667	8490	-190	500
47018	1	1	2	0	2	500	9543	-174	500
18674	1	1	2	0	2	733	9531	199	500
44165	1	1	2	0	2	411	8266	-173	500
4138	1	1	2	0	2	667	8278	154	500
42127	1	1	2	0	2	778	8127	-95	500
37066	1	1	2	0	2	500	7260	178	500
27222	1	1	2	0	2	700	8454	-75	500
57378	1	1	2	0	2	455	7657	-169	500
58143	1	1	2	0	2	644	8888	-211	500
25909	1	1	2	0	2	444	8230	163	500
32512	1	1	2	0	2	689	10090	220	500
30130	1	1	2	0	2	400	7779	56	500
8482	1	1	2	0	2	489	7496	-191	500
40052	1	1	2	0	2	544	7753	165	500
36032	1	1	2	0	2	578	7402	153	500
13969	1	1	2	0	2	778	10718	186	500
22544	1	1	2	0	2	467	7928	-191	500
20778	1	1	2	0	2	578	8087	-5	500
53486	1	1	2	0	2	300	8789	163	500
1859	1	1	2	0	2	366	7899	-68	500
46528	1	1	2	0	2	644	10599	186	500
25563	1	1	2	0	2	400	8214	185	500
16781	1	1	2	0	2	478	8183	184	500
47234	1	1	2	0	2	667	7166	73	500
